jMRUI Data Textfile

Filename: NE.txt

PointsInDataset: 2048      
DatasetsInFile: 32        
SamplingInterval: 4.6512E-1 
ZeroOrderPhase: 2.925E-1  
BeginTime: 3.67E-1   
TransmitterFrequency: 1.278E8   
MagneticField: 3.0016E0  
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 32 in file
1.5313E-3	1.5307E-3	-6.6698E-3	1.4838E-3
1.1172E-3	2.1178E-3	-3.7115E-3	-9.1958E-4
9.5799E-4	2.0496E-3	-8.4093E-3	-2.5061E-3
3.6595E-4	2.4861E-3	-6.1733E-3	-2.2435E-3
1.4874E-4	2.5624E-3	-1.0981E-2	-1.169E-3
4.933E-5	2.6322E-3	-9.3695E-3	2.0924E-3
-3.5608E-4	2.1983E-3	-9.3186E-3	5.6877E-4
-1.0494E-3	1.6181E-3	-1.157E-2	1.6212E-3
-1.0309E-3	1.3882E-3	-8.019E-3	4.4812E-3
-8.8737E-4	7.6507E-4	-1.2285E-2	6.1496E-3
-1.5904E-3	-6.4969E-5	-7.0443E-3	4.2886E-3
-1.3154E-3	-2.2057E-5	-7.8425E-3	5.5031E-3
-1.2214E-3	-2.9655E-4	-5.361E-3	4.436E-3
-1.4177E-3	-5.0457E-4	-6.9736E-3	2.9872E-3
-1.1291E-3	-4.9416E-4	-7.1699E-3	6.1918E-3
-9.8344E-4	-1.8723E-4	-6.2089E-3	5.8227E-3
-7.3366E-4	-2.7882E-4	-5.6733E-3	2.9676E-3
-3.4228E-4	-4.6709E-4	-6.9116E-3	5.3345E-4
-2.0217E-4	-4.2056E-4	-8.5187E-3	7.1327E-3
1.0675E-4	-3.6691E-4	-3.4828E-3	5.2208E-3
1.3022E-4	-2.262E-4	-5.3882E-3	2.777E-3
3.3288E-4	-2.6367E-4	-4.7739E-3	4.7327E-3
6.9685E-4	-1.126E-4	-3.9975E-3	1.2514E-3
6.2009E-4	1.8948E-4	-5.9103E-3	6.1029E-4
7.417E-4	-3.4562E-5	-7.7657E-3	-6.0256E-5
5.6028E-4	4.4792E-5	-9.0505E-3	2.2751E-3
1.8307E-4	-4.2185E-4	-1.0095E-2	3.2479E-3
4.2144E-4	-4.0473E-5	-9.9632E-3	4.2726E-3
3.9627E-4	-4.7972E-4	-1.1593E-2	6.2546E-3
-1.5962E-4	-3.5403E-4	-8.4853E-3	7.3909E-3
-2.8988E-4	-2.1254E-4	-1.0274E-2	5.2559E-3
-5.8638E-4	-4.73E-5	-5.6557E-3	9.5988E-3
-2.4253E-4	-3.0879E-4	-6.8497E-3	7.0152E-3
-7.0809E-4	-1.5547E-4	-2.6915E-3	1.0429E-2
-4.2455E-4	2.5888E-4	-4.8932E-3	6.1253E-3
-2.9326E-4	1.6766E-4	-3.3273E-3	4.9371E-3
-2.9157E-4	4.4996E-4	-4.6592E-3	5.0201E-3
-5.7266E-5	1.3307E-4	-5.8441E-3	5.5269E-3
-7.8005E-5	5.3202E-4	-5.8451E-3	4.6756E-3
-1.3541E-4	-1.6152E-4	-4.8328E-3	5.3499E-3
2.4006E-4	-4.0342E-5	-7.182E-3	4.2585E-3
2.5944E-4	-2.9588E-4	-6.4413E-3	9.8141E-3
1.1563E-4	-6.9116E-5	-2.6166E-3	1.1717E-2
2.6112E-5	2.0514E-5	1.8824E-3	6.9125E-3
-1.0725E-5	-2.7721E-4	-4.3891E-4	1.1798E-3
3.9106E-4	-3.9785E-4	-3.2922E-3	3.5842E-3
1.5879E-4	-1.0506E-4	-3.6553E-3	1.5462E-3
5.3854E-5	-4.9003E-4	-5.9854E-3	1.3811E-3
2.6523E-4	-3.7448E-4	-9.1127E-3	3.7967E-3
-9.2517E-5	-2.9719E-4	-5.0874E-3	3.3349E-3
-2.1975E-4	-3.1113E-4	-1.1998E-2	4.1388E-3
-5.0483E-5	-2.7818E-4	-1.0788E-2	1.0096E-2
-9.0059E-5	-1.0531E-4	-1.0496E-2	1.3875E-2
-5.0171E-4	4.6156E-4	-2.501E-3	1.3513E-2
-2.7019E-4	-1.0166E-4	2.0104E-3	1.4982E-2
-3.8345E-4	6.2785E-4	3.1083E-3	7.1905E-3
1.6638E-4	3.7739E-4	8.6614E-4	6.3296E-3
-3.9717E-5	4.5154E-4	3.9944E-3	2.732E-5
-1.3733E-4	3.2113E-4	-2.6894E-3	-7.9678E-4
1.5665E-4	8.823E-6	-2.9867E-3	4.0771E-3
1.0771E-4	6.8344E-5	-3.6261E-3	3.8458E-3
-1.4073E-4	2.1576E-4	-5.8131E-3	1.2794E-3
-2.1768E-4	-2.1904E-4	-5.7385E-3	5.9345E-3
-1.2332E-4	-1.9474E-4	-2.7472E-3	5.337E-3
-2.4839E-5	-4.7032E-4	-3.9E-3	6.7511E-3
-2.7245E-4	-4.0896E-5	-1.4879E-3	5.3888E-3
-5.0338E-4	2.7471E-6	-3.6211E-3	6.8952E-3
-1.5214E-4	5.2419E-5	-3.0808E-4	5.4795E-3
-1.124E-4	-2.4886E-4	-2.6733E-3	2.2567E-3
-4.0226E-5	1.4626E-4	-4.1558E-3	3.8732E-3
1.5581E-4	9.1292E-5	-5.1973E-3	3.0321E-3
-2.0067E-4	-4.4165E-5	-2.4039E-3	4.6225E-3
-2.1644E-4	-2.4228E-4	-5.1716E-3	4.5069E-3
1.3177E-4	-4.2821E-4	-4.4926E-3	1.3268E-3
-1.943E-5	2.3412E-4	-6.4096E-3	6.4148E-3
2.0035E-4	9.3466E-5	-4.5636E-3	4.8828E-3
2.6594E-4	-7.1356E-5	-4.9144E-3	5.069E-3
1.6777E-4	-4.6261E-5	-6.6441E-3	4.3381E-3
1.4717E-4	-1.5284E-4	-9.114E-3	9.3157E-3
9.7223E-6	5.4297E-5	-4.3451E-3	1.3644E-2
-7.9985E-5	2.2976E-4	2.5118E-3	8.8573E-3
6.697E-6	-1.8155E-4	9.234E-4	5.0917E-3
1.6072E-4	-3.5086E-4	-3.1176E-3	4.1127E-3
4.764E-4	9.7857E-5	-3.7906E-4	4.2132E-3
-5.0309E-5	-1.7929E-4	-3.1405E-3	3.8293E-3
2.3728E-4	3.1876E-5	-4.1799E-3	6.8611E-3
8.184E-5	-5.6366E-4	-2.9733E-3	8.8049E-3
1.383E-4	-3.3911E-4	2.9775E-3	5.6797E-3
7.2041E-5	5.0436E-5	9.822E-4	4.8047E-3
-1.493E-4	2.2761E-5	1.3072E-3	3.0437E-3
-4.1308E-4	-2.626E-5	-3.276E-3	-1.0747E-3
-1.736E-4	2.3552E-4	-1.5662E-3	4.7559E-3
-3.8316E-4	3.9201E-4	-9.1032E-4	3.7499E-3
-1.644E-5	-1.1394E-4	-4.4646E-4	6.0275E-4
4.3885E-5	3.238E-4	-7.7271E-3	3.2689E-4
1.4841E-4	1.9658E-4	-5.6351E-3	7.773E-3
4.0416E-4	3.0815E-4	-2.5516E-3	5.6561E-3
1.9433E-4	2.9999E-4	-4.3458E-3	5.628E-3
-1.8747E-4	-1.5885E-4	-1.6059E-3	2.9324E-3
2.6862E-5	1.8586E-5	-4.1258E-3	2.1072E-3
-2.3816E-4	-3.2367E-4	-6.5703E-3	3.2372E-3
-1.9937E-4	-4.8247E-4	-2.7554E-3	6.4112E-3
-1.1621E-4	-4.2897E-4	-6.5477E-3	5.966E-3
-3.2799E-4	-4.0982E-4	-5.1189E-3	6.0751E-3
-2.296E-4	-2.2322E-4	-2.3678E-3	1.0537E-2
-4.175E-4	1.724E-5	-1.8794E-3	5.6382E-3
-7.7339E-5	8.3337E-5	-1.977E-4	6.9396E-3
-4.8078E-4	1.063E-4	3.4677E-3	3.1602E-3
-1.5927E-4	6.6532E-4	-2.2755E-3	-1.0903E-3
-5.0022E-5	3.1279E-5	-6.3885E-3	1.8667E-3
5.0418E-4	1.1978E-4	-6.5725E-3	-4.5784E-5
4.2792E-4	8.6069E-5	-7.6439E-3	5.7079E-3
4.3792E-4	3.8503E-4	-3.6657E-3	3.275E-3
6.543E-4	-2.6019E-4	-5.722E-3	5.8478E-3
3.8196E-4	-1.2665E-4	-2.5682E-3	6.8494E-3
3.2634E-4	-2.6444E-4	-2.7664E-3	2.9303E-3
2.3208E-4	-1.0626E-4	-8.3408E-3	1.0811E-3
-1.3648E-4	-2.7572E-5	-8.8696E-3	5.7217E-3
-5.1361E-4	-5.5362E-4	-6.0472E-3	9.9126E-3
-2.8976E-4	1.0705E-4	-3.8378E-4	6.1545E-3
-4.6105E-5	-1.0588E-4	-4.0819E-3	6.0825E-3
-3.994E-4	-4.0604E-5	-6.4146E-3	3.8903E-3
-6.5004E-4	-7.5894E-5	-5.3E-3	1.1233E-2
-3.9835E-4	-2.7113E-4	-2.4284E-3	6.5014E-3
1.3731E-5	-1.2758E-4	-2.1025E-3	4.5934E-3
-3.8344E-4	1.2063E-4	-2.4412E-3	5.1089E-3
-3.5718E-4	-2.9022E-4	-5.9849E-3	4.9391E-3
8.2749E-6	-2.2439E-4	-7.0855E-3	4.6089E-3
1.9376E-4	-6.5132E-5	-5.4043E-3	9.4617E-3
1.6373E-4	-2.2971E-4	-1.9701E-4	3.718E-3
1.8123E-4	6.2171E-5	-6.5322E-3	2.3544E-3
4.0975E-4	-2.2927E-4	-8.5934E-3	5.7106E-3
1.2827E-4	-3.1057E-4	-7.8503E-3	6.4147E-3
4.5589E-4	-4.1585E-4	-6.3236E-3	9.5896E-3
2.6352E-4	-3.5858E-4	-7.0733E-3	1.1165E-2
2.1458E-4	-3.4046E-4	-4.9214E-3	1.2098E-2
-4.3705E-4	-6.0986E-4	-3.7683E-3	1.1726E-2
-6.2921E-5	3.0901E-5	1.2925E-3	1.1259E-2
-5.0631E-4	1.0878E-4	-7.9926E-4	9.1911E-3
-5.98E-4	1.9475E-4	-2.0691E-3	5.2541E-3
-2.1025E-4	3.3495E-4	-5.0976E-4	7.8291E-3
1.9101E-4	5.791E-4	-3.1313E-4	7.1416E-3
4.6832E-4	3.2461E-4	-4.0055E-3	4.0391E-3
3.4421E-4	1.3761E-4	-4.4225E-3	1.0384E-2
7.2115E-4	1.6533E-4	-2.213E-3	8.9501E-3
7.0298E-4	4.8939E-4	1.1779E-3	8.5949E-3
4.2223E-4	2.2091E-4	1.7122E-4	4.0472E-3
1.7504E-4	-1.8987E-4	-6.119E-3	7.1333E-3
1.3637E-4	-1.9983E-4	-1.9723E-3	1.0273E-2
9.5335E-5	-2.4752E-4	-1.8189E-3	7.3258E-3
-3.1312E-4	-3.4386E-4	1.1029E-3	8.6633E-3
-5.1419E-4	-5.7854E-4	1.1424E-3	5.2484E-3
-5.0052E-4	-5.1343E-4	-3.7288E-3	2.7774E-3
-7.1856E-4	-2.1779E-4	-1.4846E-3	7.4255E-3
-5.3641E-4	1.9374E-5	-4.7197E-3	5.8851E-3
-6.3897E-4	-1.4789E-4	-4.5433E-3	1.2366E-2
-5.5467E-4	5.8255E-5	3.6345E-3	6.2392E-3
-1.8256E-4	6.3272E-4	-3.6136E-3	9.698E-4
-1.6775E-4	4.5929E-4	-5.6967E-3	7.6534E-3
8.1032E-5	2.8885E-4	-5.9098E-3	8.2417E-3
2.2274E-4	3.8722E-4	-2.0161E-3	1.0349E-2
3.5866E-4	3.0236E-4	-1.0703E-4	8.7704E-3
8.0468E-4	-1.319E-4	-4.1722E-3	6.5232E-3
3.8573E-4	-2.5773E-4	-1.7647E-3	8.6501E-3
3.2321E-4	-2.4552E-4	-2.032E-3	8.5855E-3
5.8768E-4	-3.4442E-4	-1.0542E-3	7.5145E-3
1.3582E-4	-5.377E-4	-4.6725E-3	5.9246E-3
4.2854E-5	-4.5299E-4	-3.5806E-3	1.1726E-2
-1.6037E-4	1.2367E-4	-6.1964E-4	9.4521E-3
-1.5946E-4	-1.7772E-4	3.903E-4	8.7646E-3
-7.115E-4	1.6666E-4	-1.9168E-3	7.7946E-3
-7.5579E-4	-7.8027E-5	-2.4009E-3	7.8951E-3
-6.1157E-4	2.9814E-4	-4.5827E-3	1.0685E-2
-6.3168E-4	4.3668E-4	4.6476E-4	1.0763E-2
-6.9361E-4	6.354E-5	1.9337E-3	1.0627E-2
-3.4373E-4	6.9023E-4	1.5835E-3	4.9196E-3
-9.3107E-5	6.7398E-4	-1.3861E-3	6.5161E-3
1.9339E-4	3.7103E-4	-8.8243E-4	6.4063E-3
1.667E-4	3.5387E-4	-1.8226E-3	1.0397E-2
3.4673E-4	-1.7566E-4	5.0734E-5	1.004E-2
5.8058E-4	-3.0405E-4	2.4316E-3	1.1988E-2
2.7091E-4	-1.3461E-4	4.5891E-3	6.5745E-3
4.8496E-4	9.1508E-6	3.8248E-3	3.487E-3
2.8099E-4	-5.7435E-4	-2.9973E-3	2.9888E-3
9.4069E-6	-6.7642E-4	-3.5893E-3	5.3714E-3
5.2057E-4	-1.0049E-3	-2.1573E-3	4.9654E-3
-2.2334E-4	-1.0126E-3	-6.1355E-3	9.2113E-3
-2.7584E-4	-5.3813E-4	-3.0748E-3	1.0998E-2
-4.1845E-4	-4.8584E-4	-2.1288E-4	1.0513E-2
-2.2403E-4	-1.7219E-4	-1.3008E-3	8.6062E-3
-8.6699E-4	-2.0563E-4	-2.9672E-3	8.6358E-3
-6.2526E-4	-5.2011E-5	-8.9237E-4	1.1398E-2
-3.3644E-4	5.069E-4	-3.6601E-3	1.34E-2
-1.9772E-4	2.6255E-4	4.1452E-3	1.5019E-2
6.1418E-5	5.7264E-4	5.7228E-3	1.4123E-2
1.8274E-4	4.6849E-4	1.0411E-2	5.3075E-3
4.6546E-4	3.8866E-4	5.1658E-3	3.1912E-3
8.8754E-4	1.8511E-4	2.652E-3	4.6628E-3
6.3344E-4	9.0651E-5	9.1969E-4	1.8023E-3
7.4299E-4	-8.8978E-5	-5.8243E-3	5.2389E-3
8.2414E-4	-5.2413E-4	1.0331E-3	1.0436E-2
5.1414E-4	-6.4013E-4	4.0132E-3	4.415E-3
2.0867E-4	-9.2451E-4	9.9369E-4	9.99E-4
2.369E-4	-7.5174E-4	-5.5723E-3	5.1981E-3
-3.4399E-4	-7.6991E-4	-1.2393E-3	9.8444E-3
-3.9212E-4	-4.5134E-4	-3.5597E-4	8.6963E-3
-2.1308E-4	-3.7141E-4	2.5715E-4	6.6283E-3
-4.5713E-4	-4.7803E-5	-1.9713E-4	5.1503E-3
-8.923E-4	6.0577E-4	-5.1182E-3	8.5912E-3
-3.7915E-4	5.6066E-4	1.3089E-3	1.2519E-2
-6.4423E-4	8.5988E-4	-7.4918E-4	8.913E-3
-1.0943E-4	5.4377E-4	3.421E-3	1.0668E-2
2.5005E-4	5.2374E-4	3.3109E-3	7.2586E-3
2.1777E-6	6.2279E-4	3.3269E-3	5.2364E-3
3.0423E-4	3.6078E-4	-9.2939E-4	2.9611E-3
6.1184E-4	2.5029E-4	-4.4896E-3	6.5436E-3
5.7464E-4	2.308E-4	4.1743E-4	5.159E-3
6.2332E-4	-1.167E-4	-4.1471E-3	6.9741E-3
3.1096E-4	-3.0463E-5	-4.4488E-3	8.295E-3
1.2687E-4	-5.0519E-4	-2.6662E-3	1.558E-2
5.3097E-5	-8.4501E-4	1.6651E-3	1.1625E-2
-6.8974E-5	-4.6139E-4	2.7664E-3	1.0674E-2
8.6217E-5	-7.4033E-4	7.0461E-4	6.6041E-3
-1.6236E-4	-5.9258E-4	-3.8928E-3	1.1111E-2
-6.4342E-4	-3.8911E-4	1.7686E-3	1.6035E-2
-1.7416E-4	-3.1617E-4	4.3937E-3	1.342E-2
-9.1104E-5	-1.8273E-4	6.7747E-3	1.1772E-2
-1.6438E-4	2.499E-5	8.6524E-3	8.2485E-3
2.2279E-5	2.9679E-4	9.4485E-4	3.7899E-3
2.6076E-5	3.2464E-4	5.1721E-3	9.7748E-3
-3.1567E-5	7.4132E-4	4.5882E-3	5.7197E-3
2.1217E-4	6.8937E-4	4.5802E-3	4.903E-3
5.5011E-4	3.6349E-4	1.3011E-3	7.6733E-3
2.6901E-4	5.4758E-4	3.2268E-3	5.0542E-3
4.211E-4	6.1297E-4	1.2165E-3	2.5111E-3
4.4801E-4	3.7981E-4	-1.1898E-3	1.0114E-2
2.2511E-4	1.1305E-4	2.1376E-3	6.9399E-3
1.3164E-4	1.2667E-4	3.6662E-4	8.8144E-3
1.2233E-4	-2.4401E-4	3.0471E-3	1.2562E-2
3.0001E-4	-1.112E-4	7.3106E-3	5.0701E-3
-9.6926E-5	-2.2716E-4	2.4238E-3	3.5888E-3
-3.9047E-4	-7.3641E-4	9.6077E-4	7.1205E-3
-6.1031E-4	-3.0455E-4	3.1214E-3	4.7398E-3
-1.4162E-4	-1.4868E-4	2.1573E-3	2.5091E-3
-3.2067E-4	2.9463E-5	-2.3834E-3	4.8203E-3
-3.9411E-4	7.9955E-5	-3.0514E-3	7.6182E-3
-5.9672E-4	-1.7493E-4	9.2607E-4	1.0732E-2
-3.2611E-4	-3.208E-4	4.2204E-3	8.6313E-3
2.2821E-4	1.2314E-4	6.8857E-4	9.7178E-3
8.3243E-5	9.1681E-5	6.7318E-3	8.3154E-3
5.824E-4	3.0872E-4	1.8533E-3	2.8535E-3
8.4719E-4	1.1019E-4	2.0048E-3	4.2762E-3
7.0421E-4	1.2428E-4	6.04E-5	4.5867E-3
6.0273E-4	-1.4629E-4	-2.971E-3	3.9613E-3
6.9468E-4	-4.2651E-4	5.2596E-4	1.3925E-2
7.3726E-4	-5.752E-4	4.7211E-3	8.9048E-3
3.0936E-4	-1.5044E-4	5.2795E-3	7.7929E-3
-6.4687E-6	-4.397E-4	3.597E-3	2.9254E-3
-1.3172E-4	-7.5658E-5	2.0816E-3	2.9932E-3
-5.4047E-5	9.4008E-5	-2.9622E-3	6.5747E-3
-4.6615E-4	3.8212E-4	-7.7496E-4	9.8383E-3
-3.7674E-4	1.7173E-4	4.5849E-3	1.2251E-2
-6.4901E-4	1.9103E-5	6.4372E-3	7.2829E-3
-8.3272E-4	5.0674E-4	2.8006E-3	2.1408E-3
-7.8894E-5	1.8669E-4	8.7668E-4	5.244E-3
-8.1388E-4	1.6965E-4	2.2736E-3	4.9616E-3
-3.6338E-4	1.1777E-4	-3.413E-4	2.5539E-3
-4.2831E-5	1.1281E-4	-2.869E-3	3.6512E-3
-1.9188E-4	1.2189E-4	-1.3492E-3	7.7482E-3
3.5139E-4	1.2607E-4	6.6351E-4	7.7691E-3
5.8372E-5	-8.5175E-5	-1.9017E-3	1.0251E-2
8.7639E-5	-2.1458E-4	2.2775E-3	7.5352E-3
4.7575E-4	-3.5044E-4	-6.1254E-5	5.666E-3
5.241E-4	-5.6912E-4	-2.866E-4	8.3938E-3
6.7302E-4	-4.7342E-4	-2.0103E-3	6.3009E-3
5.3421E-4	-2.944E-4	2.2227E-3	9.0953E-3
2.5033E-4	-6.1046E-4	5.6457E-4	7.3999E-3
2.2709E-4	-7.4421E-4	8.2748E-4	6.0046E-3
1.8304E-4	-5.876E-4	-4.3136E-3	8.6278E-3
-7.3997E-5	-8.7903E-5	-4.3683E-4	1.1782E-2
7.2665E-5	-2.0174E-4	3.023E-3	1.0737E-2
1.8137E-4	-3.8457E-5	2.0154E-3	9.2089E-3
1.5239E-4	9.0915E-5	3.5248E-3	6.6195E-3
1.6297E-4	6.7229E-4	9.6184E-4	7.967E-3
1.495E-4	8.0473E-4	1.2155E-3	8.133E-3
4.2807E-4	8.7436E-4	-1.0245E-3	9.5989E-3
2.9427E-4	1.0046E-3	-9.4608E-4	7.069E-3
3.9003E-4	7.7934E-4	-3.403E-4	1.3992E-2
4.2189E-4	6.0074E-4	3.9712E-3	1.3318E-2
4.2915E-4	1.8941E-4	5.7009E-3	7.2968E-3
-5.0917E-5	-1.8697E-4	4.6091E-3	7.5937E-3
-2.9177E-4	-1.0243E-4	2.9456E-3	7.4008E-3
-2.2149E-4	-2.6737E-4	1.3078E-3	9.2016E-3
-8.1311E-5	-1.5883E-4	2.0835E-3	8.6364E-3
-4.4818E-4	-3.8101E-4	1.2721E-3	8.0278E-3
-3.4348E-4	-5.8212E-4	4.9595E-3	1.1483E-2
-7.2232E-4	-6.1244E-4	3.738E-3	6.451E-3
-7.1011E-4	-5.6492E-4	3.5716E-3	8.512E-3
-4.2572E-4	-4.7497E-4	5.3287E-3	5.8835E-3
-4.8587E-4	-1.7131E-4	3.6237E-3	7.4414E-3
-3.5201E-4	-2.0556E-4	3.0208E-3	4.0353E-3
-1.0694E-5	-1.7581E-4	-4.1641E-4	9.8509E-3
5.9702E-4	-3.151E-4	4.6564E-4	8.3043E-3
5.6367E-4	-5.6627E-5	4.1129E-3	7.128E-3
8.1446E-4	-1.7102E-4	3.1413E-3	7.7166E-3
8.823E-4	-5.7057E-5	-6.2578E-4	8.0428E-3
1.1934E-3	-8.4822E-5	4.5426E-3	9.2264E-3
8.2358E-4	-5.3106E-5	1.603E-3	7.8075E-3
7.2873E-4	-4.8507E-4	1.9142E-3	6.4815E-3
8.7303E-4	-1.031E-4	-4.1656E-3	9.3504E-3
4.2564E-4	1.4489E-5	1.1631E-3	1.4595E-2
1.9556E-4	-1.3802E-5	4.9048E-3	1.279E-2
2.9938E-4	4.5686E-4	5.1936E-3	9.0256E-3
4.397E-5	3.1651E-4	2.9329E-3	1.1099E-2
-2.5508E-4	6.4338E-4	2.3553E-3	1.0229E-2
-4.321E-4	5.4366E-4	4.532E-3	1.0821E-2
-8.2337E-4	5.5579E-4	3.9637E-3	1.086E-2
-5.0691E-4	8.5101E-4	7.3503E-3	1.2225E-2
-4.5346E-4	4.6621E-4	6.2098E-3	9.4571E-3
-6.6353E-4	4.8991E-4	5.9736E-3	9.6514E-3
-5.9004E-4	4.8903E-4	1.0402E-2	7.2782E-3
-4.72E-4	4.0887E-4	4.4946E-3	5.5149E-3
-9.9401E-5	3.094E-4	3.0435E-3	6.3487E-3
-2.5242E-4	-4.9362E-4	4.1461E-3	8.3156E-3
-1.6585E-4	-1.6002E-4	2.543E-3	1.0476E-2
-2.1408E-4	-4.022E-4	1.0645E-2	9.547E-3
-8.5391E-5	-4.9938E-4	7.6234E-3	5.6419E-4
1.7619E-4	-7.0226E-4	1.4854E-3	5.0391E-3
4.2688E-5	-6.5296E-4	1.079E-3	5.8551E-3
3.0004E-4	-6.499E-4	-1.678E-3	7.27E-3
-1.1837E-4	-5.1356E-4	1.5544E-3	1.2234E-2
-9.3311E-5	-4.8042E-4	6.5204E-3	1.1331E-2
-1.702E-4	-5.0406E-4	6.1021E-3	1.0119E-2
-5.2945E-5	-1.5333E-4	2.587E-3	1.1056E-2
-5.1926E-5	-3.508E-5	7.9294E-3	1.0804E-2
-4.9918E-5	3.3403E-6	5.9971E-3	6.7396E-3
1.3148E-5	2.7413E-4	4.7091E-3	9.752E-3
1.9319E-4	1.9019E-4	6.7139E-3	8.3192E-3
2.9339E-4	4.0461E-4	6.922E-3	1.1695E-2
5.9368E-4	7.5378E-4	1.2757E-2	8.1432E-3
4.095E-4	5.6761E-4	9.6888E-3	2.3358E-3
4.3708E-4	9.9529E-4	4.3832E-3	2.675E-3
3.2823E-4	5.9263E-4	1.3534E-3	5.1409E-3
-1.4733E-4	2.567E-4	6.9917E-3	7.3045E-3
2.9235E-4	5.6361E-4	1.994E-3	2.5426E-3
8.9624E-5	4.409E-4	3.8899E-3	9.4078E-3
4.9925E-6	1.5077E-4	2.7744E-3	8.4607E-3
-4.6833E-5	-4.7046E-6	7.1607E-3	8.2263E-3
-9.9651E-5	-2.1537E-4	8.9964E-3	4.3951E-3
-5.6515E-4	1.7509E-4	6.7356E-3	1.5583E-3
-3.4289E-4	-8.4968E-5	-3.641E-5	2.2352E-3
-5.416E-4	9.1805E-6	-2.6751E-4	6.3598E-3
-5.6282E-4	1.5237E-4	1.1603E-3	9.4888E-3
-6.9535E-4	9.2792E-5	3.1386E-3	6.5418E-3
-7.7006E-4	3.8331E-5	-3.2521E-4	6.5064E-3
-5.1845E-4	-2.4375E-5	1.7644E-3	9.9144E-3
-7.3708E-6	7.2261E-5	6.0929E-3	1.0131E-2
-1.5356E-4	-3.7159E-5	2.9034E-3	7.0711E-3
-6.278E-5	-1.8898E-4	1.7483E-3	8.3066E-3
3.2875E-5	-4.778E-4	1.7065E-3	1.0246E-2
5.4194E-4	-2.7296E-4	2.1434E-4	7.5136E-3
5.0721E-4	-1.5472E-4	1.4377E-3	1.2883E-2
6.3564E-4	-2.031E-4	3.7752E-3	1.4054E-2
-8.6833E-6	-8.314E-4	9.1666E-3	1.4964E-2
7.8504E-5	-6.5771E-4	9.8763E-3	8.0842E-3
-1.5091E-4	-3.1366E-4	8.7921E-3	6.1304E-3
-1.1189E-4	-4.0241E-4	5.5515E-3	3.4807E-3
-2.0152E-4	-6.9579E-4	2.2927E-3	7.3797E-3
-7.5056E-5	-4.0214E-4	7.4353E-3	7.6948E-3
1.2493E-4	-1.1864E-4	2.9172E-3	7.2117E-3
8.4346E-6	1.0772E-4	2.8794E-4	9.6914E-3
-1.3936E-4	1.2059E-4	7.4574E-3	1.3209E-2
-6.9368E-5	4.7547E-4	8.4041E-3	1.1717E-2
1.8156E-5	4.1193E-4	1.2509E-2	7.7144E-3
1.4627E-4	4.2841E-4	9.2664E-3	6.4588E-3
9.7387E-5	3.9027E-4	9.2186E-3	6.2574E-3
3.509E-4	3.6796E-4	1.0758E-2	4.5578E-3
1.9772E-4	3.914E-4	6.0127E-3	-2.9242E-3
2.9282E-4	2.707E-4	1.5896E-3	2.9891E-3
1.6951E-4	2.036E-4	6.554E-4	5.5443E-3
4.0618E-4	6.3251E-5	1.772E-3	9.7168E-3
-6.0886E-6	-1.2968E-4	3.0849E-3	7.7027E-3
2.4798E-4	9.965E-5	4.569E-3	9.1891E-3
1.1406E-5	-2.5555E-4	8.8915E-3	9.3241E-3
-4.5986E-4	-2.587E-4	6.044E-3	8.3328E-3
-4.5008E-4	-2.0899E-4	8.6018E-3	2.2039E-3
-1.0634E-4	-3.4463E-4	2.2289E-3	3.3392E-3
-5.6439E-4	-2.1826E-4	3.5653E-3	5.4742E-3
-6.6218E-5	2.0199E-4	4.4256E-3	6.6489E-3
-2.9752E-4	-2.5785E-4	4.8473E-3	3.2127E-3
-6.7292E-4	-4.1308E-4	-8.0311E-5	3.3148E-3
-2.1148E-4	-6.7261E-4	-1.5798E-3	7.9983E-3
2.3424E-5	5.7143E-5	5.0929E-3	6.7947E-3
-1.3722E-5	2.1963E-4	-2.5139E-3	5.4199E-3
9.5273E-5	3.9626E-4	-2.4194E-3	1.2721E-2
1.2395E-4	3.8147E-4	2.1701E-3	1.3725E-2
-4.9898E-5	-2.8195E-4	4.8086E-3	1.177E-2
-4.919E-5	-2.676E-5	3.9026E-3	1.2581E-2
8.4064E-5	-3.6766E-4	4.8104E-3	1.0024E-2
1.7963E-4	-1.3173E-4	4.5875E-3	1.0055E-2
8.9081E-5	-5.3134E-6	4.9404E-3	1.1282E-2
3.4678E-4	-1.2529E-4	5.4994E-3	9.6474E-3
1.5323E-4	1.5326E-4	4.1171E-3	7.8886E-3
-1.683E-5	-2.0877E-4	5.9978E-3	1.2873E-2
6.9962E-5	-2.7912E-4	7.7124E-3	9.8752E-3
3.8355E-4	-4.1718E-5	5.434E-3	9.4258E-3
-1.1798E-4	-2.8942E-4	6.2481E-3	9.3888E-3
-6.6844E-5	-3.0777E-4	5.7859E-3	8.8462E-3
-3.9125E-5	-6.5494E-5	6.5621E-3	9.2865E-3
-5.7641E-4	3.1295E-4	5.8278E-3	7.3815E-3
-3.7378E-4	2.6941E-4	6.2806E-3	8.0491E-3
-5.5139E-5	4.2554E-4	8.3808E-3	7.9377E-3
2.8475E-4	4.9198E-4	3.3799E-3	3.2086E-3
4.9477E-5	3.5146E-4	1.3807E-3	6.2479E-3
